Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,3026991,1,1,1,1,1,1,128,32,32,0,0,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,17
scan,2872577,1,1,1,1,1,1,128,32,32,0,1,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,16
scan,3048112,1,1,1,1,1,1,128,32,32,1,0,1,1024,2048,0,0,27,1024,4096,0,0,12,1024,4100,0,0,16
scan,2872571,1,1,1,1,1,1,128,32,32,1,1,1,1024,2048,0,0,27,1024,4096,0,0,8,1024,4100,0,0,17
scan,2306123,1,1,1,1,1,1,128,32,64,0,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,2188216,1,1,1,1,1,1,128,32,64,0,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,2301976,1,1,1,1,1,1,128,32,64,1,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,2198711,1,1,1,1,1,1,128,32,64,1,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,1844011,1,1,1,1,1,1,128,64,32,0,0,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,17
scan,1763258,1,1,1,1,1,1,128,64,32,0,1,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,16
scan,1842948,1,1,1,1,1,1,128,64,32,1,0,1,1024,2048,0,0,27,1024,4096,0,0,12,1024,4100,0,0,16
scan,1762092,1,1,1,1,1,1,128,64,32,1,1,1,1024,2048,0,0,27,1024,4096,0,0,8,1024,4100,0,0,17
scan,1575651,1,1,1,1,1,1,128,64,64,0,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,1516302,1,1,1,1,1,1,128,64,64,0,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,1596286,1,1,1,1,1,1,128,64,64,1,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,1525010,1,1,1,1,1,1,128,64,64,1,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,1339494,1,1,1,1,1,1,128,128,32,0,0,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,17
scan,1359469,1,1,1,1,1,1,128,128,32,0,1,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,16
scan,1344406,1,1,1,1,1,1,128,128,32,1,0,1,1024,2048,0,0,27,1024,4096,0,0,12,1024,4100,0,0,16
scan,1340404,1,1,1,1,1,1,128,128,32,1,1,1,1024,2048,0,0,27,1024,4096,0,0,8,1024,4100,0,0,17
scan,1348045,1,1,1,1,1,1,128,128,64,0,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,1347220,1,1,1,1,1,1,128,128,64,0,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,1342823,1,1,1,1,1,1,128,128,64,1,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,1348945,1,1,1,1,1,1,128,128,64,1,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,46498316,1,1,1,1,1,1,256,1,32,0,0,1,1024,4096,0,0,27,1024,8192,0,0,11,1024,8196,0,0,17
scan,44093353,1,1,1,1,1,1,256,1,32,0,1,1,1024,4096,0,0,27,1024,8192,0,0,11,1024,8196,0,0,16
scan,46573865,1,1,1,1,1,1,256,1,32,1,0,1,1024,4096,0,0,27,1024,8192,0,0,12,1024,8196,0,0,16
scan,44027480,1,1,1,1,1,1,256,1,32,1,1,1,1024,4096,0,0,27,1024,8192,0,0,8,1024,8196,0,0,16
scan,35462274,1,1,1,1,1,1,256,1,64,0,0,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,24
scan,33903811,1,1,1,1,1,1,256,1,64,0,1,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,28
