Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,PRECISION,TEXTURE_MEMORY,WORK_PER_THREAD,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
md_helper,627040,14781,39,39,32,0,5,1024,0,0,0,32
md_helper,236640,73749,39,39,64,0,1,1024,0,0,0,40
md_helper,320928,36894,39,39,64,0,2,1024,0,0,0,40
md_helper,441248,24609,39,39,64,0,3,1024,0,0,0,40
md_helper,555904,18447,39,39,64,0,4,1024,0,0,0,40
md_helper,688096,14781,39,39,64,0,5,1024,0,0,0,40
md_helper,221024,73760,40,40,32,0,1,1024,0,0,0,30
md_helper,296000,36880,40,40,32,0,2,1024,0,0,0,32
md_helper,403872,24600,40,40,32,0,3,1024,0,0,0,32
md_helper,517536,18440,40,40,32,0,4,1024,0,0,0,32
md_helper,627904,14760,40,40,32,0,5,1024,0,0,0,32
md_helper,237760,73760,40,40,64,0,1,1024,0,0,0,40
md_helper,324064,36880,40,40,64,0,2,1024,0,0,0,40
md_helper,441120,24600,40,40,64,0,3,1024,0,0,0,40
md_helper,558528,18440,40,40,64,0,4,1024,0,0,0,40
md_helper,686848,14760,40,40,64,0,5,1024,0,0,0,40
md_helper,222176,73759,41,41,32,0,1,1024,0,0,0,30
md_helper,295968,36900,41,41,32,0,2,1024,0,0,0,32
md_helper,400224,24600,41,41,32,0,3,1024,0,0,0,32
md_helper,516576,18450,41,41,32,0,4,1024,0,0,0,32
md_helper,626976,14760,41,41,32,0,5,1024,0,0,0,32
md_helper,241024,73759,41,41,64,0,1,1024,0,0,0,40
md_helper,323200,36900,41,41,64,0,2,1024,0,0,0,40
md_helper,441280,24600,41,41,64,0,3,1024,0,0,0,40
md_helper,564480,18450,41,41,64,0,4,1024,0,0,0,40
md_helper,683904,14760,41,41,64,0,5,1024,0,0,0,40
md_helper,223200,73752,42,42,32,0,1,1024,0,0,0,30
md_helper,290592,36876,42,42,32,0,2,1024,0,0,0,32
md_helper,400096,24612,42,42,32,0,3,1024,0,0,0,32
md_helper,510688,18438,42,42,32,0,4,1024,0,0,0,32
md_helper,626624,14784,42,42,32,0,5,1024,0,0,0,32
md_helper,237056,73752,42,42,64,0,1,1024,0,0,0,40
md_helper,318944,36876,42,42,64,0,2,1024,0,0,0,40
md_helper,438752,24612,42,42,64,0,3,1024,0,0,0,40
md_helper,554816,18438,42,42,64,0,4,1024,0,0,0,40
md_helper,688736,14784,42,42,64,0,5,1024,0,0,0,40
