Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,65536,250019,77,77,0,0,4,1024,0,0,0,20
BFS_kernel_warp,67584,500004,68,68,1,0,2,1024,0,0,0,20
BFS_kernel_warp,56320,500202,471,471,1,1,2,1024,0,0,0,20
BFS_kernel_warp,55296,500175,585,585,1,1,2,1024,0,0,0,20
BFS_kernel_warp,53248,1000155,299,299,1,1,1,1024,0,0,0,20
BFS_kernel_warp,54272,1000280,340,340,0,1,1,1024,0,0,0,20
BFS_kernel_warp,95232,1000000,20,20,1,1,1,1024,0,0,0,20
BFS_kernel_warp,123904,1000005,15,15,1,1,1,1024,0,0,0,20
BFS_kernel_warp,54272,1000494,1023,1023,0,1,1,1024,0,0,0,20
BFS_kernel_warp,63488,250120,130,130,1,1,4,1024,0,0,0,20
BFS_kernel_warp,58368,250224,624,624,1,1,4,1024,0,0,0,20
BFS_kernel_warp,55296,1000998,999,999,1,0,1,1024,0,0,0,20
BFS_kernel_warp,59392,500379,771,771,1,1,2,1024,0,0,0,20
BFS_kernel_warp,54272,500225,275,275,1,1,2,1024,0,0,0,20
BFS_kernel_warp,53248,1000000,250,250,1,0,1,1024,0,0,0,20
BFS_kernel_warp,65536,125064,648,648,1,0,8,1024,0,0,0,20
BFS_kernel_warp,52224,1000008,152,152,1,0,1,1024,0,0,0,20
BFS_kernel_warp,64512,1000704,768,768,0,0,1,1024,0,0,0,20
BFS_kernel_warp,55296,1000350,494,494,1,0,1,1024,0,0,0,20
BFS_kernel_warp,54272,1000140,474,474,0,0,1,1024,0,0,0,20
BFS_kernel_warp,55296,1000065,209,209,1,0,1,1024,0,0,0,20
BFS_kernel_warp,59392,250278,303,303,1,0,4,1024,0,0,0,20
BFS_kernel_warp,55296,500040,463,463,1,0,2,1024,0,0,0,20
BFS_kernel_warp,55296,1000224,276,276,1,0,1,1024,0,0,0,20
BFS_kernel_warp,59392,1000126,193,193,1,1,1,1024,0,0,0,20
BFS_kernel_warp,55296,500455,505,505,1,0,2,1024,0,0,0,20
BFS_kernel_warp,61440,500250,690,690,1,0,2,1024,0,0,0,20
BFS_kernel_warp,60416,250308,612,612,1,0,4,1024,0,0,0,20
BFS_kernel_warp,53248,1000563,591,591,1,1,1,1024,0,0,0,20
BFS_kernel_warp,54272,1000216,337,337,0,0,1,1024,0,0,0,20
BFS_kernel_warp,59392,125130,430,430,1,0,8,1024,0,0,0,20
BFS_kernel_warp,58368,250200,225,225,1,0,4,1024,0,0,0,20
BFS_kernel_warp,57344,1000558,754,754,1,0,1,1024,0,0,0,20
BFS_kernel_warp,66560,125216,301,301,1,0,8,1024,0,0,0,20
BFS_kernel_warp,62464,250236,756,756,1,0,4,1024,0,0,0,20
BFS_kernel_warp,55296,1000404,471,471,1,1,1,1024,0,0,0,20
