Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,469519,1,1,1,1,1,1,512,256,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,22
scan,1180728,1,1,1,1,1,1,64,64,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,55689316,1,1,1,1,1,1,16,4,32,0,1,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,804786,1,1,1,1,1,1,128,64,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,3128357,1,1,1,1,1,1,256,8,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,22
scan,585255,1,1,1,1,1,1,256,256,64,0,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,30
scan,37079330,1,1,1,1,1,1,128,1,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,2151750,1,1,1,1,1,1,64,32,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,2361751,1,1,1,1,1,1,512,8,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,651981,1,1,1,1,1,1,512,256,64,0,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,30
scan,548637,1,1,1,1,1,1,128,128,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,1272512,1,1,1,1,1,1,512,16,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,643917,1,1,1,1,1,1,512,256,64,1,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,34
scan,1901889,1,1,1,1,1,1,512,16,64,0,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,30
scan,15900168,1,1,1,1,1,1,64,4,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,513580,1,1,1,1,1,1,512,64,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,943994,1,1,1,1,1,1,256,32,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,22
scan,28212534,1,1,1,1,1,1,512,1,64,0,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,30
scan,2536015,1,1,1,1,1,1,512,8,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
