Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,WORK_PER_THREAD,LOOP_UNROLL_TRIAD,PRECISION,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
triad_helper,20864,526320,516,516,1,1,32,1024,0,0,0,8
triad_helper,28768,133848,1014,1014,4,0,32,1024,0,0,0,12
triad_helper,33728,76208,433,433,7,0,32,1024,0,0,0,12
triad_helper,36736,52864,944,944,10,0,32,1024,0,0,0,12
triad_helper,24224,263760,942,942,2,0,32,1024,0,0,0,14
triad_helper,35968,53200,475,475,10,0,32,1024,0,0,0,12
triad_helper,20992,525400,925,925,1,1,32,1024,0,0,0,8
triad_helper,39136,66120,570,570,8,0,32,1024,0,0,0,12
triad_helper,36608,60416,944,944,9,0,32,1024,0,0,0,12
triad_helper,28704,176880,737,737,3,0,32,1024,0,0,0,12
triad_helper,19904,525812,623,623,1,0,32,1024,0,0,0,8
triad_helper,26976,174800,575,575,3,0,32,1024,0,0,0,12
triad_helper,27552,1055232,916,916,1,0,64,1024,0,0,0,10
triad_helper,35264,106412,719,719,5,0,32,1024,0,0,0,12
triad_helper,44160,58684,863,863,9,0,32,1024,0,0,0,12
triad_helper,40256,60280,685,685,9,0,32,1024,0,0,0,12
triad_helper,26848,175872,916,916,3,0,32,1024,0,0,0,12
triad_helper,28768,175100,103,103,3,0,32,1024,0,0,0,12
triad_helper,27104,175324,827,827,3,0,32,1024,0,0,0,12
triad_helper,28416,178092,873,873,3,0,32,1024,0,0,0,12
triad_helper,35008,75660,291,291,7,0,32,1024,0,0,0,12
triad_helper,36608,59640,355,355,9,0,32,1024,0,0,0,12
triad_helper,28704,175032,99,99,3,0,32,1024,0,0,0,12
triad_helper,20736,525504,322,322,1,0,32,1024,0,0,0,8
triad_helper,24160,262752,204,204,2,0,32,1024,0,0,0,14
triad_helper,27968,131440,212,212,4,0,32,1024,0,0,0,12
triad_helper,19968,524800,410,410,1,1,32,1024,0,0,0,8
triad_helper,29728,131424,111,111,4,0,32,1024,0,0,0,12
triad_helper,21600,524432,146,146,1,1,32,1024,0,0,0,8
triad_helper,25312,263692,461,461,2,0,32,1024,0,0,0,14
triad_helper,19744,524496,669,669,1,1,32,1024,0,0,0,8
triad_helper,20064,524552,203,203,1,0,32,1024,0,0,0,8
triad_helper,33856,90896,988,988,6,0,32,1024,0,0,0,12
triad_helper,35968,131104,17,17,4,0,32,1024,0,0,0,12
triad_helper,37312,75516,899,899,7,0,32,1024,0,0,0,12
triad_helper,34240,88076,227,227,6,0,32,1024,0,0,0,12
triad_helper,36992,53600,536,536,10,0,32,1024,0,0,0,12
triad_helper,36832,52536,199,199,10,0,32,1024,0,0,0,12
triad_helper,37472,52536,66,66,10,0,32,1024,0,0,0,12
triad_helper,27936,178640,1015,1015,3,0,32,1024,0,0,0,12
triad_helper,36160,52624,92,92,10,0,32,1024,0,0,0,12
triad_helper,37856,52432,58,58,10,0,32,1024,0,0,0,12
triad_helper,36896,52576,106,106,10,0,32,1024,0,0,0,12
triad_helper,39296,68340,1005,1005,8,0,32,1024,0,0,0,12
triad_helper,38976,65800,658,658,8,0,32,1024,0,0,0,12
triad_helper,30720,1048960,149,149,1,0,64,1024,0,0,0,10
triad_helper,37472,65824,187,187,8,0,32,1024,0,0,0,12
triad_helper,25216,262900,275,275,2,0,32,1024,0,0,0,14
triad_helper,34304,75264,784,784,7,0,32,1024,0,0,0,12
triad_helper,37152,74976,22,22,7,0,32,1024,0,0,0,12
triad_helper,27360,176156,937,937,3,0,32,1024,0,0,0,12
triad_helper,31520,106560,888,888,5,0,32,1024,0,0,0,12
triad_helper,33120,89208,531,531,6,0,32,1024,0,0,0,12
triad_helper,19968,524960,193,193,1,1,32,1024,0,0,0,8
triad_helper,19808,524800,640,640,1,0,32,1024,0,0,0,8
triad_helper,32192,105280,140,140,5,0,32,1024,0,0,0,12
triad_helper,19776,526000,500,500,1,1,32,1024,0,0,0,8
triad_helper,20256,525000,625,625,1,1,32,1024,0,0,0,8
triad_helper,24800,263952,611,611,2,0,32,1024,0,0,0,14
triad_helper,33248,87696,108,108,6,0,32,1024,0,0,0,12
