Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,705984,1000008,19,19,0,0,1,1024,0,0,0,20
BFS_kernel_warp,672544,500004,19,19,0,0,2,1024,0,0,0,20
BFS_kernel_warp,663584,250002,19,19,0,0,4,1024,0,0,0,20
BFS_kernel_warp,681664,125001,19,19,0,0,8,1024,0,0,0,20
BFS_kernel_warp,717152,1000008,19,19,0,1,1,1024,0,0,0,20
BFS_kernel_warp,673344,500004,19,19,0,1,2,1024,0,0,0,20
BFS_kernel_warp,663552,250002,19,19,0,1,4,1024,0,0,0,20
BFS_kernel_warp,682688,125001,19,19,0,1,8,1024,0,0,0,20
BFS_kernel_warp,708640,1000008,19,19,1,0,1,1024,0,0,0,20
BFS_kernel_warp,675520,500004,19,19,1,0,2,1024,0,0,0,20
BFS_kernel_warp,664192,250002,19,19,1,0,4,1024,0,0,0,20
BFS_kernel_warp,680576,125001,19,19,1,0,8,1024,0,0,0,20
BFS_kernel_warp,717312,1000008,19,19,1,1,1,1024,0,0,0,20
BFS_kernel_warp,672928,500004,19,19,1,1,2,1024,0,0,0,20
BFS_kernel_warp,663552,250002,19,19,1,1,4,1024,0,0,0,20
BFS_kernel_warp,681472,125001,19,19,1,1,8,1024,0,0,0,20
BFS_kernel_warp,681888,1000000,20,20,0,0,1,1024,0,0,0,20
BFS_kernel_warp,641152,500000,20,20,0,0,2,1024,0,0,0,20
BFS_kernel_warp,632160,250000,20,20,0,0,4,1024,0,0,0,20
BFS_kernel_warp,626688,125000,20,20,0,0,8,1024,0,0,0,20
BFS_kernel_warp,673600,1000000,20,20,0,1,1,1024,0,0,0,20
BFS_kernel_warp,640768,500000,20,20,0,1,2,1024,0,0,0,20
BFS_kernel_warp,631040,250000,20,20,0,1,4,1024,0,0,0,20
BFS_kernel_warp,628288,125000,20,20,0,1,8,1024,0,0,0,20
BFS_kernel_warp,682208,1000000,20,20,1,0,1,1024,0,0,0,20
BFS_kernel_warp,639552,500000,20,20,1,0,2,1024,0,0,0,20
BFS_kernel_warp,630880,250000,20,20,1,0,4,1024,0,0,0,20
BFS_kernel_warp,627552,125000,20,20,1,0,8,1024,0,0,0,20
BFS_kernel_warp,675264,1000000,20,20,1,1,1,1024,0,0,0,20
BFS_kernel_warp,639936,500000,20,20,1,1,2,1024,0,0,0,20
BFS_kernel_warp,630784,250000,20,20,1,1,4,1024,0,0,0,20
BFS_kernel_warp,625920,125000,20,20,1,1,8,1024,0,0,0,20
BFS_kernel_warp,653472,1000020,21,21,0,0,1,1024,0,0,0,20
BFS_kernel_warp,612576,500010,21,21,0,0,2,1024,0,0,0,20
BFS_kernel_warp,602112,250005,21,21,0,0,4,1024,0,0,0,20
BFS_kernel_warp,622144,125013,21,21,0,0,8,1024,0,0,0,20
BFS_kernel_warp,649248,1000020,21,21,0,1,1,1024,0,0,0,20
BFS_kernel_warp,613120,500010,21,21,0,1,2,1024,0,0,0,20
BFS_kernel_warp,602144,250005,21,21,0,1,4,1024,0,0,0,20
BFS_kernel_warp,622592,125013,21,21,0,1,8,1024,0,0,0,20
BFS_kernel_warp,646208,1000020,21,21,1,0,1,1024,0,0,0,20
BFS_kernel_warp,612352,500010,21,21,1,0,2,1024,0,0,0,20
BFS_kernel_warp,601632,250005,21,21,1,0,4,1024,0,0,0,20
BFS_kernel_warp,622016,125013,21,21,1,0,8,1024,0,0,0,20
BFS_kernel_warp,653344,1000020,21,21,1,1,1,1024,0,0,0,20
BFS_kernel_warp,612288,500010,21,21,1,1,2,1024,0,0,0,20
BFS_kernel_warp,600928,250005,21,21,1,1,4,1024,0,0,0,20
BFS_kernel_warp,623232,125013,21,21,1,1,8,1024,0,0,0,20
BFS_kernel_warp,618496,1000010,22,22,0,0,1,1024,0,0,0,20
BFS_kernel_warp,583648,500016,22,22,0,0,2,1024,0,0,0,20
BFS_kernel_warp,573408,250008,22,22,0,0,4,1024,0,0,0,20
BFS_kernel_warp,567296,125004,22,22,0,0,8,1024,0,0,0,20
BFS_kernel_warp,621632,1000010,22,22,0,1,1,1024,0,0,0,20
BFS_kernel_warp,583968,500016,22,22,0,1,2,1024,0,0,0,20
BFS_kernel_warp,572480,250008,22,22,0,1,4,1024,0,0,0,20
